16 14 16 16 16 14 4 16 16 16 16 14 8 8 8 8 8 8 4 4 4 4 4 4 16 14 14 4 14 0 16 16 16 16 14 16 8 8 8 8 8 8 4 4 4 4 4 4 0 0 0 26 15 0 15 15 15 9 15 15 11 11 11 11 26 11 11 11 11 11 11 11 3 18 3 18 19 20 18 18 20 20 20 18 18 3 18 3 3 3 18 25 3 18 25 3 29 29 17 17 29 29 29 12 29 29 29 29 17 17 17 17 17 29 12 12 12 12 12 12 20 20 20 3 12 5 5 20 5 20 20 20 5 5 5 3 5 5 25 25 25 25 25 25 19 19 19 27 0 0 27 2 2 2 27 27 2 2 2 27 0 27 10 10 10 10 10 10 9 0 28 1 9 28 28 9 28 28 28 28 7 7 7 22 22 22 9 10 1 10 10 1 0 0 0 24 0 0 9 0 0 0 0 0 24 24 24 24 24 24 10 10 10 10 10 10 27 2 27 13 2 27 2 2 2 2 2 2 6 6 6 6 6 6 10 10 10 10 10 10 22 28 22 7 28 28 22 28 28 7 7 7 1 1 1 1 1 7 22 28 22 22 28 22 27 27 2 2 27 2 27 27 27 2 2 2 27 2 2 2 2 2 26 26 26 26 26 26 28 28 28 23 28 9 7 7 28 22 22 7 7 22 1 1 1 7 7 22 22 7 22 22 2 2 2 25 29 5 21 21 21 21 5 5 21 21 21 21 21 21 25 21 3 25 21 3 19 19 19 23 19 19 23 13 13 23 13 13 13 13 13 23 23 13 9 9 9 9 9 9 30 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 2 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 2 0 1 1 1 1 1 1 1 2 2 2 1 1 1 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0 2 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 3 
13 13 13 13 2 2 2 2 2 2 2 2 8 8 8 8 8 8 18 18 18 18 18 18 2 2 2 18 2 4 2 2 2 2 2 2 8 8 8 8 8 8 18 18 18 18 18 18 4 4 4 10 22 4 22 22 22 27 22 22 10 10 10 10 10 10 10 10 10 10 10 10 24 29 29 19 0 29 29 29 29 11 29 29 19 14 19 24 24 24 19 12 12 19 12 12 16 16 5 5 16 16 16 16 16 16 16 16 5 5 5 5 5 16 1 1 1 1 1 1 11 11 11 24 1 15 15 11 15 11 11 11 15 15 15 24 15 15 14 12 12 14 12 12 0 0 0 0 4 4 0 3 3 3 0 0 0 0 0 0 0 0 9 9 9 9 9 9 21 21 21 6 27 21 26 27 21 21 26 21 26 26 26 17 17 17 27 9 6 9 9 6 4 4 4 1 4 4 27 4 4 4 4 4 1 1 1 1 1 1 9 9 9 9 9 9 0 3 0 28 3 0 3 3 3 3 3 3 23 23 23 23 23 23 9 9 9 9 9 9 17 17 17 6 21 21 17 26 26 26 26 26 6 6 6 6 6 17 17 17 17 17 17 17 0 0 3 3 0 3 3 3 3 3 3 3 3 3 3 3 3 3 25 25 25 25 25 25 26 26 26 6 26 21 17 26 26 17 17 26 6 6 6 6 6 6 6 17 17 6 17 17 3 3 3 14 16 20 14 20 20 20 20 20 20 20 20 20 20 20 14 14 14 14 14 14 0 0 0 7 0 0 7 7 7 7 7 7 28 28 28 7 7 28 27 27 27 27 27 27 30 
3 3 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 2 3 0 3 3 3 3 3 3 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 3 4 4 4 4 4 4 4 2 2 2 4 4 4 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 4 4 4 4 2 1 1 4 1 4 4 4 1 1 1 4 1 1 2 2 2 2 2 2 3 3 3 3 0 0 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0 2 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 1 3 3 3 3 3 3 3 3 1 1 1 1 1 1 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 2 4 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 1 3 3 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 5 
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 2 
1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 2 2 2 2 2 2 1 1 1 2 1 3 1 1 1 1 1 1 0 0 0 0 0 0 2 2 2 2 2 2 3 3 3 2 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 1 4 4 4 4 4 4 4 2 2 2 4 4 4 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 4 4 4 4 2 0 0 4 0 4 4 4 0 0 0 4 0 0 2 2 2 2 2 2 1 1 1 1 3 3 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 5 3 3 5 3 3 3 5 3 5 5 5 5 5 5 3 2 5 2 2 5 3 3 3 2 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 2 2 2 2 2 2 5 5 5 5 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 5 5 5 5 5 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 1 2 4 0 2 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 6 
0 2 0 6 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 
7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 12 12 12 12 12 12 7 7 7 12 7 11 7 7 7 7 7 7 8 8 8 8 8 8 12 12 12 12 12 12 11 11 11 5 11 11 11 11 11 10 11 11 5 5 5 5 5 5 5 5 5 5 5 5 9 9 9 1 4 9 9 9 9 9 9 9 1 1 1 9 9 9 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 9 9 9 9 5 6 6 9 6 9 9 9 6 6 6 9 6 6 1 1 1 1 1 1 4 4 4 4 11 11 4 4 4 4 4 4 4 4 4 4 4 4 12 12 12 12 12 12 10 10 10 0 10 10 0 10 10 10 0 10 0 0 0 0 0 0 10 12 0 12 12 0 11 11 11 5 11 11 10 11 11 11 11 11 5 5 5 5 5 5 12 12 12 12 12 12 4 4 4 3 4 4 4 4 4 4 4 4 3 3 3 3 3 3 12 12 12 12 12 12 0 0 0 0 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 1 2 6 1 6 6 6 6 6 6 6 6 6 6 6 1 1 1 1 1 1 4 4 4 3 4 4 3 3 3 3 3 3 3 3 3 3 3 3 10 10 10 10 10 10 13 
7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 0 0 0 0 0 0 7 7 7 0 7 1 7 7 7 7 7 7 8 8 8 8 8 8 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 4 9 9 9 9 9 9 9 0 0 0 9 9 9 0 0 0 0 0 0 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 0 0 0 0 0 9 9 9 9 0 6 6 9 6 9 9 9 6 6 6 9 6 6 0 0 0 0 0 0 4 4 4 4 1 1 4 4 4 4 4 4 4 4 4 4 4 4 0 0 0 0 0 0 1 1 1 2 1 1 2 1 1 1 2 1 2 2 2 2 2 2 1 0 2 0 0 2 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 3 4 4 4 4 4 4 4 4 3 3 3 3 3 3 0 0 0 0 0 0 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 0 0 0 0 0 0 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 0 5 6 0 6 6 6 6 6 6 6 6 6 6 6 0 0 0 0 0 0 4 4 4 3 4 4 3 3 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 1 10 
