0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 1 2 3 4 2 3 3 2 2 2 5 4 2 4 0 6 0 0 7 8 9 2 4 0 0 10 11 12 13 11 11 14 11 11 13 15 16 0 17 4 0 0 5 5 5 0 4 10 11 11 18 13 19 20 20 19 21 20 19 22 23 23 24 22 25 0 4 4 5 0 0 26
0 1 2 3 4 2 3 5 2 2 2 6 4 2 4 0 7 8 0 9 10 0 2 4 0 0 11 12 13 14 12 12 15 12 12 14 16 16 0 17 4 0 0 6 6 6 0 4 11 12 12 18 12 19 6 6 19 20 6 19 21 22 22 23 21 24 0 4 4 6 0 0 25
0 1 2 3 4 2 3 5 2 2 2 6 4 2 4 0 7 0 0 8 9 0 2 4 0 0 10 11 12 11 11 11 13 11 11 11 14 14 0 15 4 0 0 6 6 6 0 4 10 11 11 16 11 17 18 18 17 19 18 17 20 21 21 22 20 23 0 4 4 6 0 0 24
0 1 2 3 4 2 3 0 2 2 2 0 4 2 4 0 5 6 0 7 8 9 2 4 0 0 10 11 12 13 11 11 14 11 11 13 15 16 0 17 4 0 0 0 0 0 0 4 10 11 11 18 11 19 0 0 19 20 0 19 21 22 22 23 21 24 0 4 4 0 0 0 25
0 1 2 3 4 2 3 0 2 2 2 0 4 2 4 0 5 6 0 7 8 9 2 4 0 0 10 11 12 13 11 11 14 11 11 13 11 15 0 16 4 0 0 0 0 0 0 4 10 11 11 17 11 18 0 0 18 19 0 18 20 21 21 22 20 23 0 4 4 0 0 0 24
0 1 2 3 4 2 3 0 2 2 2 0 4 2 4 0 5 0 0 6 7 8 2 4 0 0 9 10 11 12 10 10 13 10 10 12 10 14 0 15 4 0 0 0 0 0 0 4 9 10 10 16 10 17 0 0 17 18 0 17 19 20 20 21 19 22 0 4 4 0 0 0 23
0 1 2 3 4 2 3 5 2 2 2 0 4 2 4 0 6 7 0 8 9 10 2 4 0 0 11 12 13 12 12 12 14 12 12 12 12 12 0 15 4 0 0 0 0 0 0 4 11 12 12 16 12 17 0 0 17 18 0 17 19 20 20 21 19 22 0 4 4 0 0 0 23
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
0 1 1 0 0 1 0 2 1 1 1 0 0 1 0 0 3 4 0 5 6 0 1 0 0 0 7 8 9 8 8 8 10 8 8 8 8 8 0 11 0 0 0 0 0 0 0 0 7 8 8 12 8 13 0 0 13 14 0 13 15 16 16 17 8 9 0 0 0 0 0 0 18
0 1 2 3 3 2 3 4 2 2 2 0 3 2 3 0 5 0 0 6 7 8 2 3 0 0 9 10 11 12 10 10 13 10 10 12 10 10 0 14 3 0 0 0 0 0 0 3 9 10 10 15 10 16 0 0 16 17 0 16 18 19 19 20 18 21 0 3 3 0 0 0 22
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
0 1 2 0 0 2 0 3 2 2 2 0 0 2 0 0 4 0 0 5 6 0 2 0 0 0 7 8 9 8 8 8 8 8 8 8 8 8 0 10 0 0 0 0 0 0 0 0 7 8 8 11 8 12 0 0 12 13 0 12 14 15 15 16 8 17 0 0 0 0 0 0 18
0 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 2 0 0 3 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 6
0 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 2 0 0 3 0 0 1 0 0 0 0 4 0 4 4 4 4 4 4 4 4 4 0 0 0 0 0 0 0 0 0 0 0 4 4 5 4 0 0 0 0 4 0 0 4 4 4 4 4 0 0 0 0 0 0 0 6
0 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 2 0 0 0 0 0 1 0 0 0 0 3 0 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 0 0 0 0 3 0 0 3 3 3 3 3 0 0 0 0 0 0 0 4
0 1 2 3 3 2 3 4 2 2 2 0 3 2 3 0 5 0 0 6 7 8 2 3 0 0 9 10 11 10 10 10 12 10 10 10 10 10 0 13 3 0 0 0 0 0 0 3 9 10 10 14 10 15 0 0 15 16 0 15 10 17 17 18 10 19 0 3 3 0 0 0 20
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 6
